tag,item_id,num
drama,27727,1
drama,27741,2
drama,27815,1
drama,30707,33
drama,30749,12
drama,30812,6
drama,31309,1
drama,32773,1
drama,34226,1
drama,34405,4
drama,36535,2
drama,38798,3
drama,40494,1
drama,40597,1
drama,40629,3
drama,40826,1
drama,41573,1
drama,43396,3
drama,44191,1
drama,47099,1
drama,47894,2
drama,48001,1
drama,48738,4
drama,48872,1
drama,51471,1
drama,51662,1
drama,52424,1
drama,52583,2
drama,52952,1
drama,54775,1
drama,55205,1
drama,55276,4
drama,55820,13
drama,55999,2
drama,56432,1
drama,58559,1
drama,60482,1
drama,60585,1
drama,61705,1
drama,62293,1
drama,62553,1
drama,62644,1
drama,63001,1
drama,63082,13
drama,64839,1
drama,64993,4
drama,65037,1
drama,66279,1
drama,66330,1
drama,66509,1
drama,67734,1
drama,68237,28
drama,68486,2
drama,68954,5
drama,69992,1
drama,70334,1
drama,70432,1
drama,71033,4
drama,71464,3
drama,72039,1
drama,72641,1
drama,72694,2
drama,72733,1
drama,72762,1
drama,72998,12
drama,73183,1
drama,73741,1
drama,73881,1
drama,74458,1
drama,74545,7
drama,75341,8
drama,76087,2
drama,76091,2
drama,77307,7
drama,77414,1
drama,78039,8
drama,78574,12
drama,78978,1
drama,79132,46
drama,79224,1
drama,80489,2
drama,80744,1
drama,81562,11
drama,81932,2
drama,82378,1
drama,83798,1
drama,84844,2
drama,84980,1
drama,85354,1
drama,86320,11
drama,86332,1
drama,86432,1
drama,86642,1
drama,86781,4
drama,86815,1
drama,87234,1
drama,88163,3
drama,88179,1
drama,89000,1
drama,89482,1
drama,89492,2
drama,89629,1
drama,89759,10
drama,89804,2
drama,89904,4
drama,90357,1
drama,90428,2
drama,90876,1
drama,90933,2
drama,91077,4
drama,91622,1
drama,91630,1
drama,92259,9
drama,93040,1
drama,93512,1
drama,93790,11
drama,94186,1
drama,94663,1
drama,94959,1
drama,95067,1
drama,95088,1
drama,95309,3
drama,95567,3
drama,96195,2
drama,96373,1
drama,96432,1
drama,96567,1
drama,96829,12
drama,97304,6
drama,97752,2
drama,97870,1
drama,97936,6
drama,97938,2
drama,98154,3
drama,98193,1
drama,98361,4
drama,99114,23
drama,99917,2
drama,100336,1
drama,100527,1
drama,100714,1
drama,101525,1
drama,101527,2
drama,101973,1
drama,102407,1
drama,102753,1
drama,103235,1
drama,103554,1
drama,103867,1
drama,104374,4
drama,104712,1
drama,104944,1
drama,105844,26
drama,106100,4
drama,106782,4
drama,106916,2
drama,107997,1
drama,108216,1
drama,108727,1
drama,108981,1
drama,109487,9
drama,109633,1
drama,110330,1
drama,110611,1
drama,110675,2
drama,110882,1
drama,112070,2
drama,112183,3
drama,112421,1
drama,112515,1
drama,112556,2
drama,112804,1
drama,114007,5
drama,114028,1
drama,114042,2
drama,114700,3
drama,114847,1
drama,114902,1
drama,115210,8
drama,115633,1
drama,115713,29
drama,115971,1
drama,115973,1
drama,116489,1
drama,116797,4
drama,116897,4
drama,117434,1
drama,117881,9
drama,118246,1
drama,120775,1
drama,121316,1
drama,122343,1
drama,123947,1
drama,125353,1
drama,125704,1
drama,125916,1
drama,126387,1
drama,127098,1
drama,127202,2
drama,128606,4
drama,130496,1
drama,130576,1
drama,130582,1
drama,131176,1
drama,131660,1
drama,132358,1
drama,132480,5
drama,133645,2
drama,133771,9
drama,134130,1
drama,134853,1
drama,135759,1
drama,136564,1
drama,139120,2
drama,139385,16
drama,139857,1
drama,140131,1
drama,140737,1
drama,141702,1
drama,142424,1
drama,142426,1
drama,142448,1
drama,142841,1
drama,143657,6
drama,144698,3
drama,145839,1
drama,145939,1
drama,147398,1
drama,147410,1
drama,148280,3
drama,148626,1
drama,152457,1
drama,154941,1
drama,155627,1
drama,155715,1
drama,156387,3
drama,156944,3
drama,157361,1
drama,158783,8
drama,158966,3
drama,160980,1
drama,161966,1
drama,162592,3
drama,163422,2
drama,163496,1
drama,163504,1
drama,163512,3
drama,163645,16
drama,163935,1
drama,164179,8
drama,164367,3
drama,164821,1
drama,164949,2
drama,165441,1
drama,165549,8
drama,165551,1
drama,166423,1
drama,166568,1
drama,166635,1
drama,166705,2
drama,166940,1
drama,168252,1
drama,168266,1
drama,168586,1
drama,168610,4
drama,168618,1
drama,169760,1
drama,169764,1
drama,170605,1
drama,170629,2
drama,170637,1
drama,170809,1
drama,170945,1
drama,171093,2
drama,171227,1
drama,171869,1
drama,172009,1
drama,172223,1
drama,172455,1
drama,173205,2
drama,173777,1
drama,174013,1
drama,174141,1
drama,175569,2
drama,176121,1
drama,176523,1
drama,176921,1
drama,177237,2
drama,177365,1
drama,177483,1
drama,177689,9
drama,177765,1
drama,178061,1
drama,178335,1
drama,179029,2
drama,179275,2
drama,179333,1
drama,179689,1
drama,179925,2
drama,180045,13
drama,180367,1
drama,181267,5
drama,182503,1
drama,182511,1
drama,182513,1
drama,182515,1
drama,182635,1
drama,182715,2
drama,183011,1
drama,183155,1
drama,183309,1
drama,183613,1
drama,183837,10
drama,184119,1
drama,184637,1
drama,184721,11
drama,184753,1
drama,185031,1
drama,185033,5
drama,185987,2
drama,186249,1
drama,186763,1
drama,187001,1
drama,187051,1
drama,187501,3
drama,187705,1
drama,187859,1
drama,187903,1
drama,188083,1
drama,188305,3
drama,188381,1
drama,188773,1
drama,188829,1
drama,189041,1
drama,189071,3
drama,189567,1
drama,189885,6
drama,190559,1
drama,190741,1
drama,190939,2
drama,190947,1
drama,192283,3
drama,192357,1
drama,192385,1
drama,193147,1
drama,193451,1
drama,193944,1
drama,194006,2
drama,194348,1
drama,194448,8
drama,194762,1
drama,194975,1
drama,195041,1
drama,195247,1
drama,195485,1
drama,195497,1
drama,196889,1
drama,197197,1
drama,197651,1
drama,198147,1
drama,199910,1
drama,200008,1
drama,200042,1
drama,200324,1
drama,200328,1
drama,200598,1
drama,201646,1
drama,202429,5
drama,202433,1
drama,202749,1
drama,203375,6
drama,204352,3
drama,204474,1
drama,204698,7
drama,204826,1
drama,205156,2
drama,205303,1
drama,205383,3
drama,205509,1
drama,205857,3
drama,206451,2
drama,206845,1
drama,207405,1
drama,207632,3
drama,208108,1
drama,208295,1
drama,208703,13
drama,208773,2
drama,209173,1
drama,209595,1
drama,209965,1
drama,210175,2
drama,212373,3
drama,212851,1
drama,215763,1
drama,217905,1
drama,218867,1
coming-of-age,39,1
coming-of-age,337,3
coming-of-age,340,1
coming-of-age,372,1
coming-of-age,523,1
coming-of-age,1197,2
coming-of-age,1968,28
coming-of-age,3359,2
coming-of-age,3552,2
coming-of-age,3786,3
coming-of-age,3791,1
coming-of-age,3897,1
coming-of-age,3992,6
coming-of-age,4370,1
coming-of-age,6820,3
coming-of-age,35015,1
coming-of-age,72142,2
coming-of-age,97938,1
coming-of-age,104944,1
coming-of-age,146642,1
coming-of-age,156387,7
coming-of-age,162414,1
coming-of-age,168492,22
tokyo,1274,8
tokyo,2363,4
tokyo,2365,1
tokyo,4572,2
tokyo,5481,1
tokyo,6643,3
tokyo,6711,54
tokyo,6874,4
tokyo,26743,1
tokyo,31437,8
tokyo,32452,1
tokyo,63179,2
tokyo,69995,1
tokyo,79132,3
tokyo,115617,1
tokyo,163134,1
tokyo,204158,1
exceptional acting,296,1
exceptional acting,318,1
exceptional acting,593,2
exceptional acting,1104,6
exceptional acting,1193,1
exceptional acting,1203,2
exceptional acting,1252,27
exceptional acting,1293,3
exceptional acting,1672,2
exceptional acting,1704,1
exceptional acting,2682,1
exceptional acting,3246,1
exceptional acting,3350,1
exceptional acting,4776,1
exceptional acting,4995,1
exceptional acting,5791,1
exceptional acting,6870,14
exceptional acting,7619,1
exceptional acting,8958,3
exceptional acting,34482,2
slapstick,141,2
slapstick,344,1
slapstick,370,5
slapstick,543,1
slapstick,586,16
slapstick,657,1
slapstick,718,1
slapstick,1077,14
slapstick,1078,2
slapstick,1256,6
slapstick,1588,7
slapstick,1887,1
slapstick,2151,1
slapstick,2478,1
slapstick,2706,9
slapstick,2791,36
slapstick,2792,1
slapstick,2796,1
slapstick,2935,1
slapstick,2953,4
slapstick,3462,3
slapstick,3552,2
slapstick,3868,19
slapstick,3948,1
slapstick,3972,2
slapstick,4728,3
slapstick,4767,1
slapstick,5092,1
slapstick,5110,1
slapstick,5541,5
slapstick,5585,1
slapstick,6464,1
slapstick,6663,6
slapstick,6944,1
slapstick,7091,2
slapstick,7933,2
slapstick,8040,1
slapstick,8512,1
slapstick,25750,1
slapstick,25764,2
slapstick,27523,1
slapstick,31878,8
slapstick,32875,1
slapstick,33615,1
slapstick,33679,4
slapstick,35836,1
slapstick,36850,1
slapstick,44022,5
slapstick,45672,13
slapstick,48982,3
slapstick,60126,1
slapstick,60756,7
slapstick,65802,1
slapstick,67534,1
slapstick,69227,1
slapstick,74075,1
slapstick,74530,1
slapstick,77191,1
slapstick,77667,2
slapstick,79895,1
slapstick,82848,2
slapstick,82978,1
slapstick,83349,2
slapstick,83359,2
slapstick,83411,1
slapstick,84230,1
slapstick,88954,1
slapstick,95313,1
slapstick,111113,1
slapstick,127052,1
slapstick,133716,1
slapstick,135442,1
slapstick,135579,1
slapstick,140289,1
slapstick,151773,4
slapstick,158238,1
slapstick,160567,2
slapstick,184239,1
slapstick,187593,11
slapstick,191479,1
slapstick,191687,3
slapstick,210073,1
videogame,546,1
videogame,2105,3
videogame,4446,1
videogame,5219,2
videogame,8861,1
videogame,37380,3
nudity (full frontal),175,13
nudity (full frontal),193,16
nudity (full frontal),234,2
nudity (full frontal),253,24
nudity (full frontal),282,3
nudity (full frontal),296,2
nudity (full frontal),302,3
nudity (full frontal),305,3
nudity (full frontal),506,4
nudity (full frontal),537,4
nudity (full frontal),610,1
nudity (full frontal),778,24
nudity (full frontal),1080,22
nudity (full frontal),1120,1
nudity (full frontal),1132,6
nudity (full frontal),1161,3
nudity (full frontal),1173,1
nudity (full frontal),1183,1
nudity (full frontal),1258,27
nudity (full frontal),1419,1
nudity (full frontal),1483,6
nudity (full frontal),1673,12
nudity (full frontal),1719,6
nudity (full frontal),1721,1
nudity (full frontal),2282,2
nudity (full frontal),2314,4
nudity (full frontal),2331,3
nudity (full frontal),2377,5
nudity (full frontal),2542,3
nudity (full frontal),2688,2
nudity (full frontal),2862,1
nudity (full frontal),2917,2
nudity (full frontal),3018,10
nudity (full frontal),3210,4
nudity (full frontal),3223,1
nudity (full frontal),3431,1
nudity (full frontal),3569,1
nudity (full frontal),3577,1
nudity (full frontal),3691,1
nudity (full frontal),3697,3
nudity (full frontal),3765,1
nudity (full frontal),3788,2
nudity (full frontal),3949,45
nudity (full frontal),3950,2
nudity (full frontal),3992,13
nudity (full frontal),4214,2
nudity (full frontal),4288,1
nudity (full frontal),4847,1
nudity (full frontal),4855,1
nudity (full frontal),4872,2
nudity (full frontal),5015,5
nudity (full frontal),5088,1
nudity (full frontal),5225,12
nudity (full frontal),5298,2
nudity (full frontal),5390,1
nudity (full frontal),5450,1
nudity (full frontal),5477,6
nudity (full frontal),5617,17
nudity (full frontal),5689,2
nudity (full frontal),5791,3
nudity (full frontal),5809,4
nudity (full frontal),5935,1
nudity (full frontal),5984,1
nudity (full frontal),6039,1
nudity (full frontal),6214,10
nudity (full frontal),6234,1
nudity (full frontal),6241,1
nudity (full frontal),6344,4
nudity (full frontal),6591,1
nudity (full frontal),7008,2
nudity (full frontal),7042,4
nudity (full frontal),7265,27
nudity (full frontal),7976,7
nudity (full frontal),8732,1
nudity (full frontal),8749,1
nudity (full frontal),8966,3
nudity (full frontal),26318,2
nudity (full frontal),26810,3
nudity (full frontal),26915,1
nudity (full frontal),27727,5
nudity (full frontal),27773,34
nudity (full frontal),32825,2
nudity (full frontal),32979,1
nudity (full frontal),33585,2
nudity (full frontal),37733,4
nudity (full frontal),45635,2
nudity (full frontal),47446,3
nudity (full frontal),48744,13
nudity (full frontal),48825,1
nudity (full frontal),48877,2
nudity (full frontal),49666,3
nudity (full frontal),50447,3
nudity (full frontal),52042,3
nudity (full frontal),52929,1
nudity (full frontal),53127,5
nudity (full frontal),54372,7
nudity (full frontal),54785,4
nudity (full frontal),55069,5
nudity (full frontal),55118,3
nudity (full frontal),55255,4
nudity (full frontal),58998,3
nudity (full frontal),59260,1
nudity (full frontal),60363,2
nudity (full frontal),60684,7
nudity (full frontal),62434,10
nudity (full frontal),63479,1
nudity (full frontal),64197,1
nudity (full frontal),69784,13
nudity (full frontal),74458,2
nudity (full frontal),75386,1
nudity (full frontal),76298,1
nudity (full frontal),77307,12
nudity (full frontal),82068,1
nudity (full frontal),85885,4
nudity (full frontal),86300,1
nudity (full frontal),86762,2
nudity (full frontal),89480,6
nudity (full frontal),90474,1
nudity (full frontal),95058,1
nudity (full frontal),96815,2
nudity (full frontal),97870,7
nudity (full frontal),97923,15
nudity (full frontal),100185,1
nudity (full frontal),101741,5
nudity (full frontal),101763,3
nudity (full frontal),103235,6
nudity (full frontal),104669,1
nudity (full frontal),105028,1
nudity (full frontal),106782,82
nudity (full frontal),108727,6
nudity (full frontal),108981,2
nudity (full frontal),110348,1
nudity (full frontal),115713,52
nudity (full frontal),116799,1
nudity (full frontal),126120,1
nudity (full frontal),129078,1
nudity (full frontal),132800,3
nudity (full frontal),132914,1
nudity (full frontal),140162,1
nudity (full frontal),142424,1
nudity (full frontal),149334,5
nudity (full frontal),155076,2
nudity (full frontal),161216,1
nudity (full frontal),201646,5
spanish civil war,897,3
spanish civil war,4902,13
spanish civil war,6978,1
spanish civil war,82931,1
politics,11,10
politics,89,2
politics,100,2
politics,110,1
politics,260,5
politics,272,1
politics,302,1
politics,326,6
politics,378,2
politics,501,1
politics,628,2
politics,762,2
politics,954,13
politics,1082,4
politics,1120,1
politics,1161,1
politics,1171,3
politics,1202,1
politics,1203,4
politics,1224,2
politics,1231,1
politics,1267,5
politics,1287,1
politics,1292,3
politics,1293,2
politics,1597,1
politics,1611,1
politics,1747,26
politics,1904,1
politics,1942,2
politics,2208,2
politics,2243,1
politics,2336,2
politics,2353,2
politics,2688,1
politics,2707,1
politics,2728,1
politics,2919,15
politics,3130,1
politics,3194,2
politics,3386,17
politics,3504,3
politics,3736,1
politics,3742,2
politics,3879,1
politics,4033,14
politics,4234,1
politics,4406,1
politics,4407,1
politics,4557,1
politics,4573,1
politics,4586,1
politics,4741,4
politics,5175,1
politics,5225,1
politics,5367,1
politics,5475,11
politics,5669,16
politics,5712,3
politics,5791,3
politics,5794,1
politics,5937,1
politics,6101,9
politics,6442,1
politics,6611,1
politics,6666,1
politics,6786,1
politics,6978,1
politics,7090,2
politics,7143,1
politics,7156,1
politics,7333,1
politics,7348,2
politics,7560,1
politics,7767,1
politics,7792,2
politics,8011,3
politics,8620,2
politics,8638,1
politics,8781,37
politics,25914,1
politics,26131,1
politics,26150,1
politics,33162,2
politics,34338,1
politics,34552,1
politics,36529,18
politics,37240,9
politics,38656,1
politics,39292,19
politics,39659,1
politics,42176,1
politics,43883,3
politics,44191,102
politics,44947,1
politics,45000,2
politics,45635,1
politics,45928,5
politics,45950,13
politics,46803,1
politics,47274,1
politics,47629,2
politics,48738,1
politics,49530,8
politics,51471,2
politics,53894,3
politics,55442,29
politics,56580,2
politics,56744,1
politics,58191,4
politics,58632,1
politics,61215,1
politics,62293,1
politics,64197,1
politics,66339,1
politics,66744,1
politics,67997,23
politics,68159,12
politics,69784,1
politics,70432,1
politics,71147,1
politics,71450,8
politics,72104,1
politics,72733,3
politics,72998,32
politics,73276,2
politics,74545,20
politics,77307,1
politics,78633,1
politics,80219,1
politics,80906,26
politics,84248,1
politics,84954,2
politics,85342,13
politics,87660,11
politics,89804,26
politics,91890,9
politics,93498,15
politics,95207,1
politics,96084,1
politics,96110,12
politics,96578,1
politics,97304,27
politics,97397,2
politics,97860,2
politics,98126,2
politics,98154,18
politics,98961,19
politics,99957,3
politics,103210,1
politics,104337,5
politics,105250,2
politics,105364,1
politics,105429,4
politics,105504,12
politics,106916,22
politics,110387,2
politics,111529,3
politics,112940,1
politics,114028,4
politics,114236,2
politics,114267,1
politics,114331,1
politics,115602,1
politics,116907,2
politics,117867,1
politics,118354,1
politics,120625,1
politics,121171,1
politics,128606,1
politics,130970,1
politics,133697,2
politics,134342,1
politics,136375,1
politics,136564,1
politics,139857,1
politics,141422,9
politics,144760,1
politics,146948,1
politics,151319,1
politics,151687,1
politics,152043,1
politics,158238,1
politics,159917,4
politics,160565,5
politics,162216,1
politics,164071,1
politics,164917,4
politics,165969,5
politics,166568,25
politics,168620,1
politics,170549,1
politics,171689,1
politics,171793,1
politics,176751,1
politics,178613,1
politics,179119,7
politics,179137,1
politics,179813,1
politics,179817,5
politics,179915,1
politics,183837,2
politics,184721,1
politics,187593,1
politics,187957,2
politics,188207,1
politics,188285,1
politics,188303,1
politics,189527,2
politics,190509,1
politics,194400,2
politics,194861,1
politics,195095,1
politics,195497,26
politics,197197,1
politics,205156,1
politics,205327,1
politics,206517,2
politics,206805,3
politics,207313,1
politics,214564,1
politics,217629,1
politics,217655,3
politics,221576,5
politics,224743,1
politics,225970,1
innocence lost,1673,1
innocence lost,1682,2
innocence lost,1719,2
innocence lost,2203,1
innocence lost,3152,1
innocence lost,3556,1
innocence lost,3897,8
innocence lost,5056,1
innocence lost,5690,4
innocence lost,6178,1
innocence lost,6982,2
innocence lost,7451,12
innocence lost,8923,1
innocence lost,31437,2
innocence lost,52952,9
innocence lost,104129,1
kidnapping,32,1
kidnapping,41,2
kidnapping,70,1
kidnapping,89,5
kidnapping,93,1
kidnapping,123,1
kidnapping,188,1
kidnapping,366,2
kidnapping,380,1
kidnapping,427,1
kidnapping,442,1
kidnapping,507,5
kidnapping,593,5
kidnapping,608,27
kidnapping,784,1
kidnapping,841,1
kidnapping,951,1
kidnapping,1018,1
kidnapping,1197,2
kidnapping,1394,9
kidnapping,1497,1
kidnapping,1833,2
kidnapping,2025,2
kidnapping,2089,3
kidnapping,2090,3
kidnapping,2208,1
kidnapping,2273,4
kidnapping,2546,2
kidnapping,2707,1
kidnapping,2720,1
kidnapping,2729,8
kidnapping,2735,1
kidnapping,2798,1
kidnapping,2806,2
kidnapping,2952,2
kidnapping,3030,1
kidnapping,3111,1
kidnapping,3114,1
kidnapping,3152,1
kidnapping,3266,1
kidnapping,3384,1
kidnapping,3624,5
kidnapping,3740,1
kidnapping,4159,1
kidnapping,4235,3
kidnapping,4251,1
kidnapping,4298,1
kidnapping,4426,1
kidnapping,4444,1
kidnapping,4506,4
kidnapping,4546,15
kidnapping,4808,1
kidnapping,4844,1
kidnapping,4855,1
kidnapping,4863,2
kidnapping,4886,4
kidnapping,5096,1
kidnapping,5108,1
kidnapping,5241,1
kidnapping,5414,1
kidnapping,5574,2
kidnapping,5612,6
kidnapping,5803,1
kidnapping,5891,1
kidnapping,5928,1
kidnapping,6001,2
kidnapping,6101,1
kidnapping,6149,1
kidnapping,6350,1
kidnapping,6539,1
kidnapping,6664,6
kidnapping,6773,10
kidnapping,6870,15
kidnapping,7024,1
kidnapping,7048,1
kidnapping,7102,1
kidnapping,7108,1
kidnapping,7114,1
kidnapping,7135,1
kidnapping,7348,3
kidnapping,7382,4
kidnapping,7387,1
kidnapping,7482,1
kidnapping,7926,5
kidnapping,7953,1
kidnapping,7983,1
kidnapping,8341,1
kidnapping,8639,1
kidnapping,8652,1
kidnapping,26512,1
kidnapping,27592,6
kidnapping,27773,8
kidnapping,27831,1
kidnapping,31367,1
kidnapping,31590,1
kidnapping,33162,2
kidnapping,34532,1
kidnapping,35957,1
kidnapping,37335,2
kidnapping,40973,1
kidnapping,41863,1
kidnapping,42723,1
kidnapping,43871,1
kidnapping,44058,3
kidnapping,44191,1
kidnapping,44881,1
kidnapping,48738,1
kidnapping,49359,1
kidnapping,51037,1
kidnapping,52458,1
kidnapping,53466,1
kidnapping,53972,1
kidnapping,55705,1
kidnapping,56003,2
kidnapping,56165,1
kidnapping,56651,1
kidnapping,57526,1
kidnapping,57692,1
kidnapping,59315,6
kidnapping,59387,1
kidnapping,61352,1
kidnapping,62203,2
kidnapping,65802,1
kidnapping,69805,2
kidnapping,71033,1
kidnapping,71318,1
kidnapping,75438,3
kidnapping,77540,1
kidnapping,79293,1
kidnapping,80398,2
kidnapping,80891,1
kidnapping,81182,1
kidnapping,81847,2
kidnapping,83067,1
kidnapping,85016,1
kidnapping,86068,1
kidnapping,87529,1
kidnapping,89629,3
kidnapping,90524,2
kidnapping,90746,8
kidnapping,90870,1
kidnapping,91304,1
kidnapping,93242,2
kidnapping,93578,3
kidnapping,96373,1
kidnapping,96861,18
kidnapping,96964,1
kidnapping,97423,1
kidnapping,99917,6
kidnapping,100322,1
kidnapping,101360,3
kidnapping,104760,1
kidnapping,105504,1
kidnapping,105844,1
kidnapping,106138,1
kidnapping,107412,1
kidnapping,113250,1
kidnapping,113313,1
kidnapping,113345,1
kidnapping,113775,2
kidnapping,114267,1
kidnapping,114417,1
kidnapping,114439,1
kidnapping,115629,1
kidnapping,119672,2
kidnapping,120110,1
kidnapping,122904,1
kidnapping,129437,1
kidnapping,130576,3
kidnapping,132766,1
kidnapping,132914,1
kidnapping,135137,1
kidnapping,135557,1
kidnapping,139134,2
kidnapping,139423,2
kidnapping,139857,1
kidnapping,143859,1
kidnapping,148206,1
kidnapping,148426,1
kidnapping,148671,2
kidnapping,148844,1
kidnapping,162648,1
kidnapping,164367,1
kidnapping,164532,1
kidnapping,169902,1
kidnapping,170817,4
kidnapping,171925,4
kidnapping,173139,1
kidnapping,173161,6
kidnapping,173369,2
kidnapping,175277,1
kidnapping,176937,1
kidnapping,182825,10
kidnapping,183843,2
kidnapping,184623,1
kidnapping,187593,1
kidnapping,187865,1
kidnapping,188749,3
kidnapping,188773,1
kidnapping,189041,1
kidnapping,190741,4
kidnapping,193147,1
kidnapping,194861,1
kidnapping,198667,1
kidnapping,204732,1
kidnapping,205329,1
kidnapping,206653,1
kidnapping,207405,1
kidnapping,214690,1
kidnapping,223988,1
kidnapping,224463,1
corporate america,4080,1
corporate america,34026,1
corporate america,71211,1
corporate america,88022,2
corporate america,104272,2
corporate america,208108,2
identity,1047,1
identity,1150,1
identity,1183,1
identity,1292,2
identity,1580,1
identity,1673,1
identity,1682,29
identity,1748,4
identity,2208,1
identity,2353,1
identity,2551,1
identity,2624,1
identity,2797,1
identity,2997,8
identity,3335,1
identity,3706,1
identity,3967,3
identity,4226,28
identity,4389,1
identity,4705,1
identity,4768,1
identity,5062,7
identity,5363,2
identity,5942,1
identity,6530,1
identity,6994,1
identity,8659,1
identity,26813,1
identity,37741,1
identity,44665,1
identity,50742,1
identity,52767,1
identity,71530,8
identity,74436,1
identity,89118,14
identity,100390,2
identity,112421,1
identity,114007,1
identity,162414,42
identity,164367,2
identity,168250,1
identity,187051,3
identity,188773,1
identity,189203,1
identity,193589,1
identity,194448,1
identity,194947,2
identity,205156,1
identity,217469,1
3d,968,1
3d,1721,1
3d,3114,1
3d,3527,1
3d,4386,1
3d,6629,1
3d,8907,1
3d,40339,1
3d,43934,1
3d,46948,1
3d,52287,1
3d,59784,2
3d,66097,5
3d,67408,11
3d,71252,1
3d,71318,1
3d,72998,74
3d,74789,27
3d,76093,2
3d,80588,1
3d,80615,1
3d,81156,1
3d,81270,2
3d,81535,1
3d,81847,9
3d,82461,2
3d,83349,1
3d,84637,1
3d,86332,6
3d,86880,1
3d,88356,1
3d,88954,3
3d,89427,2
3d,90746,1
3d,92681,4
3d,93766,3
3d,94864,1
3d,95207,1
3d,96737,2
3d,97665,1
3d,97785,1
3d,97938,3
3d,97966,2
3d,100163,2
3d,100469,1
3d,102407,1
3d,104841,8
3d,109673,2
3d,109850,2
3d,110127,1
3d,111659,1
3d,112175,1
3d,113345,1
3d,113348,1
3d,113573,1
3d,115617,1
3d,116529,1
3d,117851,1
3d,121023,1
3d,122900,1
3d,122918,4
3d,122920,1
3d,130490,1
3d,134853,1
3d,135137,1
3d,142448,1
3d,145935,1
3d,147847,1
3d,151777,1
3d,152081,1
3d,153758,1
3d,164200,1
3d,166635,1
3d,168344,2
3d,168418,1
3d,168612,1
3d,171461,1
3d,172531,1
3d,172695,1
3d,174585,1
3d,177765,1
3d,188307,1
hotel,18,8
hotel,123,1
hotel,176,1
hotel,215,1
hotel,543,1
hotel,608,1
hotel,714,1
hotel,778,1
hotel,928,1
hotel,931,1
hotel,933,1
hotel,948,1
hotel,1088,1
hotel,1201,1
hotel,1208,1
hotel,1247,3
hotel,1251,1
hotel,1258,9
hotel,1286,2
hotel,1298,1
hotel,1497,1
hotel,1731,1
hotel,1884,6
hotel,1929,2
hotel,1950,1
hotel,1952,1
hotel,1963,1
hotel,1964,1
hotel,1966,1
hotel,2208,1
hotel,2387,1
hotel,2395,1
hotel,2436,1
hotel,2443,1
hotel,2686,1
hotel,2729,1
hotel,2797,1
hotel,2863,1
hotel,2952,1
hotel,2953,2
hotel,3093,1
hotel,3294,1
hotel,3334,1
hotel,3358,1
hotel,3521,1
hotel,3613,1
hotel,3627,1
hotel,3661,1
hotel,3675,3
hotel,3706,1
hotel,3730,1
hotel,3819,1
hotel,3970,1
hotel,4022,1
hotel,4146,1
hotel,4405,4
hotel,4426,1
hotel,4452,1
hotel,4645,1
hotel,4716,1
hotel,4811,1
hotel,4914,1
hotel,5005,2
hotel,5105,1
hotel,5225,1
hotel,5319,2
hotel,5464,1
hotel,5483,1
hotel,5673,1
hotel,5782,1
hotel,5853,1
hotel,5943,1
hotel,5989,1
hotel,6101,1
hotel,6271,1
hotel,6440,2
hotel,6552,8
hotel,6643,1
hotel,6684,2
hotel,6705,1
hotel,6873,1
hotel,7008,1
hotel,7042,1
hotel,7045,1
hotel,7048,1
hotel,7068,1
hotel,7089,1
hotel,7136,1
hotel,7209,3
hotel,7257,1
hotel,7265,1
hotel,7331,1
hotel,7933,2
hotel,8529,1
hotel,8638,1
hotel,8786,1
hotel,8797,1
hotel,26107,1
hotel,26171,1
hotel,26318,1
hotel,27075,1
hotel,27266,1
hotel,30749,2
hotel,31588,1
hotel,31590,1
hotel,34338,1
hotel,35957,1
hotel,36436,1
hotel,36529,1
hotel,38095,1
hotel,38798,1
hotel,44653,1
hotel,45852,1
hotel,46855,1
hotel,47274,1
hotel,47446,1
hotel,53953,18
hotel,55069,3
hotel,58998,7
hotel,59725,1
hotel,61931,1
hotel,65088,1
hotel,66279,1
hotel,67801,1
hotel,69122,12
hotel,71325,1
hotel,73017,1
hotel,78679,1
hotel,79132,1
hotel,79832,1
hotel,81413,1
hotel,82202,1
hotel,84094,1
hotel,84954,1
hotel,85885,4
hotel,86320,1
hotel,88690,1
hotel,97225,2
hotel,98361,1
hotel,98961,1
hotel,100714,1
hotel,102125,1
hotel,103867,1
hotel,104089,2
hotel,108192,2
hotel,109374,32
hotel,110286,1
hotel,111661,1
hotel,113240,2
hotel,118246,1
hotel,128358,1
hotel,132153,1
hotel,133645,1
hotel,133771,3
hotel,134214,1
hotel,134783,1
hotel,140713,2
hotel,142997,3
hotel,158238,1
hotel,160980,1
hotel,163134,1
hotel,164821,1
hotel,167832,3
hotel,169764,1
hotel,173369,1
hotel,187593,1
hotel,188307,3
hotel,188749,1
hotel,189241,1
hotel,197883,1
hotel,204158,1
hotel,204474,2
hotel,210865,1
hotel,218867,1
slow,50,2
slow,101,1
slow,110,4
slow,215,1
slow,260,2
slow,293,1
slow,302,1
slow,318,17
slow,356,1
slow,448,1
slow,541,44
slow,593,2
slow,595,2
slow,866,1
slow,1128,1
slow,1193,1
slow,1196,1
slow,1199,8
slow,1208,2
slow,1210,2
slow,1232,30
slow,1237,3
slow,1247,1
slow,1252,3
slow,1289,2
slow,1375,1
slow,1396,1
slow,1730,1
slow,1834,1
slow,1953,3
slow,1962,1
slow,2009,2
slow,2067,1
slow,2186,1
slow,2311,4
slow,2421,2
slow,2469,1
